Plot,Site,Reef,TL_id,Taxa,Area,Bleaching,Bleaching_res,Bleaching_minor,Bleaching_major,Bleaching_fully,lat,long,Zone,ubedmean,Date_2022,Date_bleaching,DHW,rugosity_plane,fd_rugosity_plane,slope,Cross_shelf,log_area
OCCH_BA1S_P2,OCCH_BA1S,OCCH,8,Pmas,0.009724372,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.012138432
OCCH_BA1S_P2,OCCH_BA1S,OCCH,14,Pmas,0.005626186,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.249785876
OCCH_BA1S_P2,OCCH_BA1S,OCCH,21,Pmas,0.008375041,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.077013044
OCCH_BA1S_P2,OCCH_BA1S,OCCH,19,Pmas,0.01379705,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.860213776
OCCH_BA1S_P2,OCCH_BA1S,OCCH,20,Pmas,0.011450158,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.941188516
OCCH_BA1S_P2,OCCH_BA1S,OCCH,31,Spis,0.001775216,4,1,NA,NA,1,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.750748803
OCCH_BA1S_P2,OCCH_BA1S,OCCH,3,Pmas,0.006884274,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.162141837
OCCH_BA1S_P2,OCCH_BA1S,OCCH,61,Menc,0.008600948,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.065453675
OCCH_BA1S_P2,OCCH_BA1S,OCCH,63,Lobo_sp,0.002551322,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.593234769
OCCH_BA1S_P2,OCCH_BA1S,OCCH,80,Gspp,0.00412541,3,1,NA,1,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.384532855
OCCH_BA1S_P2,OCCH_BA1S,OCCH,77,Gspp,0.006666921,4,1,NA,NA,1,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.176074694
OCCH_BA1S_P2,OCCH_BA1S,OCCH,74,Acor,0.007461757,2,1,1,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.127158882
OCCH_BA1S_P2,OCCH_BA1S,OCCH,6,Acor,0.043093897,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.36558423
OCCH_BA1S_P2,OCCH_BA1S,OCCH,79,Adgt,0.020476778,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.688738384
OCCH_BA1S_P2,OCCH_BA1S,OCCH,78,Adgt,0.006377709,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.195335313
OCCH_BA1S_P2,OCCH_BA1S,OCCH,12,Pmas,0.001955492,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.708743981
OCCH_BA1S_P2,OCCH_BA1S,OCCH,75,Adgt,0.02689022,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.570405652
OCCH_BA1S_P2,OCCH_BA1S,OCCH,64,Menc,0.014463051,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.839740081
OCCH_BA1S_P2,OCCH_BA1S,OCCH,65,Menc,0.014671818,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-1.833516054
OCCH_BA1S_P2,OCCH_BA1S,OCCH,1,Acor,0.157244077,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-0.803425703
OCCH_BA1S_P2,OCCH_BA1S,OCCH,2,Pmas,0.007986059,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.253,2.251643,35.6,offshore,-2.097667501
OCCH_BA1S_P3,OCCH_BA1S,OCCH,65,Gspp,0.003049429,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.515781425
OCCH_BA1S_P3,OCCH_BA1S,OCCH,70,Acor,0.069710031,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.156704723
OCCH_BA1S_P3,OCCH_BA1S,OCCH,10,Pmas,0.008097235,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.091663237
OCCH_BA1S_P3,OCCH_BA1S,OCCH,11,Pmas,0.016594361,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.780039454
OCCH_BA1S_P3,OCCH_BA1S,OCCH,13,Acor,0.015172808,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.818934043
OCCH_BA1S_P3,OCCH_BA1S,OCCH,17,Acor,0.025373042,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.595627461
OCCH_BA1S_P3,OCCH_BA1S,OCCH,19,Spis,0.008077566,4,1,NA,NA,1,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.092719464
OCCH_BA1S_P3,OCCH_BA1S,OCCH,6,Acor,0.02675021,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.572672808
OCCH_BA1S_P3,OCCH_BA1S,OCCH,21,Acor,0.017712607,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.751717503
OCCH_BA1S_P3,OCCH_BA1S,OCCH,23,Pmas,0.005311475,2,1,1,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.274784859
OCCH_BA1S_P3,OCCH_BA1S,OCCH,24,Pmas,0.003693567,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.432554023
OCCH_BA1S_P3,OCCH_BA1S,OCCH,20,Acor,0.019235224,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.715902761
OCCH_BA1S_P3,OCCH_BA1S,OCCH,12,Spis,0.003187348,3,1,NA,1,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.496570478
OCCH_BA1S_P3,OCCH_BA1S,OCCH,0,Pmas,0.003558234,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.448765478
OCCH_BA1S_P3,OCCH_BA1S,OCCH,2,Pmas,0.007432187,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.128883361
OCCH_BA1S_P3,OCCH_BA1S,OCCH,59,Abra,0.035447535,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.45041396
OCCH_BA1S_P3,OCCH_BA1S,OCCH,4,Pmas,0.003036341,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.517649524
OCCH_BA1S_P3,OCCH_BA1S,OCCH,7,Pmas,0.001935934,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.713109503
OCCH_BA1S_P3,OCCH_BA1S,OCCH,8,Pmas,0.002785817,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.555047393
OCCH_BA1S_P3,OCCH_BA1S,OCCH,3,Pmas,0.005717985,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.242756968
OCCH_BA1S_P3,OCCH_BA1S,OCCH,25,Pmas,0.002505613,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.601086075
OCCH_BA1S_P3,OCCH_BA1S,OCCH,28,Pmas,0.00272892,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.564009241
OCCH_BA1S_P3,OCCH_BA1S,OCCH,31,Pmas,0.019219744,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.716252407
OCCH_BA1S_P3,OCCH_BA1S,OCCH,9,Pmas,0.003728724,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.428439752
OCCH_BA1S_P3,OCCH_BA1S,OCCH,1,Pmas,0.009369915,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.028264368
OCCH_BA1S_P3,OCCH_BA1S,OCCH,58,Lobo_sp,0.001319499,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.879591024
OCCH_BA1S_P3,OCCH_BA1S,OCCH,44,Lobo_sp,0.00427414,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.369151275
OCCH_BA1S_P3,OCCH_BA1S,OCCH,45,Lobo_sp,0.00698206,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.156016426
OCCH_BA1S_P3,OCCH_BA1S,OCCH,46,Menc,0.005920273,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.22765827
OCCH_BA1S_P3,OCCH_BA1S,OCCH,47,Menc,0.003084225,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.510854017
OCCH_BA1S_P3,OCCH_BA1S,OCCH,69,Adgt,0.015281936,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.815821623
OCCH_BA1S_P3,OCCH_BA1S,OCCH,67,Adgt,0.003402097,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.468253366
OCCH_BA1S_P3,OCCH_BA1S,OCCH,66,Adgt,0.012925694,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.888546137
OCCH_BA1S_P3,OCCH_BA1S,OCCH,63,Adgt,0.022462673,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.648538569
OCCH_BA1S_P3,OCCH_BA1S,OCCH,62,Adgt,0.024507744,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.610696657
OCCH_BA1S_P3,OCCH_BA1S,OCCH,71,Acor,0.008906,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.050317293
OCCH_BA1S_P3,OCCH_BA1S,OCCH,35,Pmas,0.028770161,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.541057703
OCCH_BA1S_P3,OCCH_BA1S,OCCH,60,Abra,0.036717648,5,1,NA,NA,1,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.435125151
OCCH_BA1S_P3,OCCH_BA1S,OCCH,38,Atab,0.004293498,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.367188762
OCCH_BA1S_P3,OCCH_BA1S,OCCH,48,Menc,0.006545879,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.18403203
OCCH_BA1S_P3,OCCH_BA1S,OCCH,49,Menc,0.015248429,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.81677491
OCCH_BA1S_P3,OCCH_BA1S,OCCH,50,Menc,0.021360578,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.670387007
OCCH_BA1S_P3,OCCH_BA1S,OCCH,64,Acor,0.054432467,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.264141983
OCCH_BA1S_P3,OCCH_BA1S,OCCH,22,Acor,0.014582627,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.836164229
OCCH_BA1S_P3,OCCH_BA1S,OCCH,30,Atab,0.057023276,2,1,1,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.243947833
OCCH_BA1S_P3,OCCH_BA1S,OCCH,61,Acor,0.003805283,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.419612994
OCCH_BA1S_P3,OCCH_BA1S,OCCH,72,Lobo_sp,0.004431687,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.353430968
OCCH_BA1S_P3,OCCH_BA1S,OCCH,57,Menc,0.008216784,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.085298135
OCCH_BA1S_P3,OCCH_BA1S,OCCH,52,Menc,0.010001013,4,1,NA,NA,1,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.999956026
OCCH_BA1S_P3,OCCH_BA1S,OCCH,53,Menc,0.030290103,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.518699246
OCCH_BA1S_P3,OCCH_BA1S,OCCH,32,Pver,0.015078987,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.821627841
OCCH_BA1S_P3,OCCH_BA1S,OCCH,51,Menc,0.022429406,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.649182234
OCCH_BA1S_P3,OCCH_BA1S,OCCH,56,Abra,0.065203468,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.185729306
OCCH_BA1S_P3,OCCH_BA1S,OCCH,37,Atab,0.006404537,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-2.193512276
OCCH_BA1S_P3,OCCH_BA1S,OCCH,54,Menc,0.018876237,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,2.68,2.190456,23.9,offshore,-1.724084572
OCCH_BA1S_P4,OCCH_BA1S,OCCH,66,Acor,0.00349803,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,-2.456176417
OCCH_BA1S_P4,OCCH_BA1S,OCCH,67,Acor,0.004523288,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,-2.344545717
OCCH_BA1S_P4,OCCH_BA1S,OCCH,25,Pmas,NA,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,NA
OCCH_BA1S_P4,OCCH_BA1S,OCCH,44,Abra,NA,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,NA
OCCH_BA1S_P4,OCCH_BA1S,OCCH,26,Pdam,NA,3,1,NA,1,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,NA
OCCH_BA1S_P4,OCCH_BA1S,OCCH,61,Acor,0.027859401,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,-1.555028223
OCCH_BA1S_P4,OCCH_BA1S,OCCH,70,Acor,0.031689736,4,1,NA,NA,1,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,-1.49908138
OCCH_BA1S_P4,OCCH_BA1S,OCCH,13,Pver,NA,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,NA
OCCH_BA1S_P4,OCCH_BA1S,OCCH,20,Menc,NA,2,1,1,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,NA
OCCH_BA1S_P4,OCCH_BA1S,OCCH,15,Pmas,0.005604278,1,0,0,0,0,-18.6532,147.70859,S,0.178304179,18/01/2022,1/04/2022,4.12,3.422,2.257367,69.1,offshore,-2.251480341
OCCH_BA2S_P1,OCCH_BA2S,OCCH,78,Menc,0.02834994,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.547447858
OCCH_BA2S_P1,OCCH_BA2S,OCCH,77,Menc,0.009867888,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.005775782
OCCH_BA2S_P1,OCCH_BA2S,OCCH,57,Lobo_sp,0.027517023,4,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.560398557
OCCH_BA2S_P1,OCCH_BA2S,OCCH,58,Shys,0.008924316,4,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.049425052
OCCH_BA2S_P1,OCCH_BA2S,OCCH,75,Lobo_sp,0.003066288,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.513386996
OCCH_BA2S_P1,OCCH_BA2S,OCCH,43,Adgt,0.022249728,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.652675295
OCCH_BA2S_P1,OCCH_BA2S,OCCH,42,Adgt,0.007082832,2,1,1,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.149793086
OCCH_BA2S_P1,OCCH_BA2S,OCCH,41,Adgt,0.011482925,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.939947471
OCCH_BA2S_P1,OCCH_BA2S,OCCH,59,Shys,0.002565312,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.590859864
OCCH_BA2S_P1,OCCH_BA2S,OCCH,64,Lobo_sp,0.003842836,2,1,1,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.415348112
OCCH_BA2S_P1,OCCH_BA2S,OCCH,33,Adgt,0.025105163,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.600236948
OCCH_BA2S_P1,OCCH_BA2S,OCCH,10,Pdam,0.038140531,2,1,1,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.418613265
OCCH_BA2S_P1,OCCH_BA2S,OCCH,12,Spis,0.032694124,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.485530288
OCCH_BA2S_P1,OCCH_BA2S,OCCH,73,Lobo_sp,0.009898973,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.004409875
OCCH_BA2S_P1,OCCH_BA2S,OCCH,68,Menc,0.056317442,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.249357079
OCCH_BA2S_P1,OCCH_BA2S,OCCH,37,Adgt,0.003224705,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.491509982
OCCH_BA2S_P1,OCCH_BA2S,OCCH,34,Plat,0.060152919,3,1,NA,1,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.220743297
OCCH_BA2S_P1,OCCH_BA2S,OCCH,13,Spis,0.028913944,5,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.538892663
OCCH_BA2S_P1,OCCH_BA2S,OCCH,39,Adgt,0.018490816,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.733043913
OCCH_BA2S_P1,OCCH_BA2S,OCCH,1,Pmas,0.006772496,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.169251245
OCCH_BA2S_P1,OCCH_BA2S,OCCH,5,Acor,0.037900604,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.421353869
OCCH_BA2S_P1,OCCH_BA2S,OCCH,71,Menc,0.041690929,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.379958429
OCCH_BA2S_P1,OCCH_BA2S,OCCH,69,Lobo_sp,0.010217224,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.990667095
OCCH_BA2S_P1,OCCH_BA2S,OCCH,48,Gspp,0.001083098,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.965332313
OCCH_BA2S_P1,OCCH_BA2S,OCCH,35,Gspp,0.034855449,2,1,1,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.45772932
OCCH_BA2S_P1,OCCH_BA2S,OCCH,16,Pdam,0.012755156,2,1,1,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.894314237
OCCH_BA2S_P1,OCCH_BA2S,OCCH,50,Lobo_sp,0.026268719,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.580561108
OCCH_BA2S_P1,OCCH_BA2S,OCCH,14,Spis,0.009916378,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.003646943
OCCH_BA2S_P1,OCCH_BA2S,OCCH,15,Pver,0.033398537,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.476272553
OCCH_BA2S_P1,OCCH_BA2S,OCCH,52,Menc,0.034933464,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.456758343
OCCH_BA2S_P1,OCCH_BA2S,OCCH,54,Abra,0.091316678,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.039449898
OCCH_BA2S_P1,OCCH_BA2S,OCCH,53,Abra,0.205098696,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-0.688037101
OCCH_BA2S_P1,OCCH_BA2S,OCCH,23,Pdam,0.025811161,5,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.588192467
OCCH_BA2S_P1,OCCH_BA2S,OCCH,36,Plat,0.021181384,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.674045669
OCCH_BA2S_P1,OCCH_BA2S,OCCH,24,Spis,0.010487823,5,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.97931464
OCCH_BA2S_P1,OCCH_BA2S,OCCH,7,Spis,0.009594431,1,0,0,0,0,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.01798078
OCCH_BA2S_P1,OCCH_BA2S,OCCH,9,Pdam,0.009181109,4,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-2.037104854
OCCH_BA2S_P1,OCCH_BA2S,OCCH,17,Pdam,0.02241154,4,1,NA,NA,1,-18.6521,147.71846,S,0.237781518,17/01/2022,1/04/2022,4.12,3.679,2.282076,78.3,offshore,-1.64952829
